series,days,rs_from,rs_to,n,hit_rate,mean_excess,median_excess,p25_excess,mean_max_rel_dd,mean_min_rel
roc_20_50_100_w123,40,30,90,798,0.556390977443609,0.14251076047549913,0.050052984267318745,-0.14369500006622696,-0.2274829460035523,-0.1383938674208775
roc_20_50_100_w123,40,40,70,4195,0.46746126340882005,0.041439481596619955,-0.012850833171363929,-0.1289164062656821,-0.17996652078369452,-0.12068797122206333
roc_20_50_100_w123,40,40,80,2459,0.502643350955673,0.0761515884053644,0.0050429964998028876,-0.132509690153208,-0.19578019410742686,-0.12460163488061005
roc_20_50_100_w123,40,40,90,1051,0.5480494766888677,0.11712864199778987,0.040573610856721176,-0.14756050604410997,-0.22132894756560462,-0.13673545118222644
roc_20_50_100_w321,10,20,70,1154,0.5199306759098787,0.09644317900664293,0.01830491950957669,-0.1408774206914458,-0.22743313895568049,-0.1467459574612485
roc_20_50_100_w321,10,20,80,595,0.5462184873949579,0.1304015589845766,0.040010062689125436,-0.14960127738974544,-0.2398814985135075,-0.14813177881586967
roc_20_50_100_w321,10,20,90,249,0.5983935742971888,0.2074287505053042,0.06293364076803698,-0.15209533721091517,-0.2692128772835319,-0.16088233258701595
roc_20_50_100_w321,10,30,70,2109,0.492176386913229,0.07149405203651588,-0.0028117270491605506,-0.13436863661816384,-0.2101828377933013,-0.13820149154285377
roc_20_50_100_w321,10,30,80,1069,0.5070159027128157,0.09624135707871694,0.012905196142627307,-0.15143061854246234,-0.22857179791851454,-0.14803672393192116
roc_20_50_100_w321,10,30,90,362,0.5911602209944752,0.19565564802055904,0.0635206472425669,-0.14044631703896182,-0.25870367929964155,-0.1552410034719997
roc_20_50_100_w321,10,40,70,3405,0.48487518355359766,0.058617778829459455,-0.005052237235017132,-0.1265211162368942,-0.1958841072126095,-0.1301985467751729
roc_20_50_100_w321,10,40,80,1606,0.5174346201743462,0.09031327262853328,0.019155910695854206,-0.1405290772468235,-0.21486294624548508,-0.14089770680738675
roc_20_50_100_w321,10,40,90,515,0.6097087378640776,0.20329379303892375,0.08092048532416651,-0.12673569635066778,-0.24247558755767679,-0.14267232375688724
roc_20_50_100_w321,20,20,70,2463,0.5026390580592773,0.0763614904882586,0.0034245530110638134,-0.12094050437323114,-0.20443760976841402,-0.13326719831498898
roc_20_50_100_w321,20,20,80,1464,0.5293715846994536,0.10861417651794379,0.027566027898431322,-0.13330133987262505,-0.21798261030064503,-0.13724880470438652
roc_20_50_100_w321,20,20,90,683,0.5915080527086384,0.17440402524266177,0.05609674727429609,-0.13326018676795445,-0.2462030555786495,-0.1454681850958301
roc_20_50_100_w321,20,30,70,3957,0.48041445539550165,0.05377241154290467,-0.008947462129843431,-0.12358845116016584,-0.1920043344557766,-0.12730557652130098
roc_20_50_100_w321,20,30,80,2252,0.4977797513321492,0.07801156925316828,0.0008945149518385653,-0.13772195787555863,-0.20877247525015066,-0.1350898680432069
roc_20_50_100_w321,20,30,90,952,0.5745798319327731,0.14082751592023113,0.04472172440036315,-0.1332079431183431,-0.23253708557694974,-0.1404088999420952
roc_20_50_100_w321,20,40,70,5567,0.4711693910544279,0.04131826340956216,-0.01147370051688712,-0.12323404894531542,-0.1841512265467883,-0.12334423530547589
roc_20_50_100_w321,20,40,80,3121,0.5017622556872797,0.06821108219180322,0.004135235549424965,-0.13219630874969762,-0.19934587417674776,-0.12976795148973289
roc_20_50_100_w321,20,40,90,1260,0.5682539682539682,0.12941350323398346,0.04394317665371916,-0.13233885331936837,-0.22397067559787712,-0.13723342800745617
roc_20_50_100_w321,30,20,70,3316,0.49336550060313633,0.06472180949589545,-0.0018481731589607975,-0.1190411924905217,-0.19729709926853814,-0.12854207789215324
roc_20_50_100_w321,30,20,80,2050,0.5068292682926829,0.09219546255544069,0.0110263709556635,-0.13304737111144604,-0.21124329666463396,-0.13346775506596456
roc_20_50_100_w321,30,20,90,998,0.5721442885771543,0.15490254932161487,0.05006507221356504,-0.1313957957782413,-0.2348916566085886,-0.14231365563350729
roc_20_50_100_w321,30,30,70,5036,0.47597299444003177,0.047028183132216475,-0.009970429325605212,-0.12316748946470552,-0.18681001383791457,-0.1236334813522322
roc_20_50_100_w321,30,30,80,3016,0.481763925729443,0.06653405116476604,-0.009176110127050219,-0.137003103144758,-0.20399940410140552,-0.13181756072032505
roc_20_50_100_w321,30,30,90,1372,0.5575801749271136,0.12710018019621763,0.03490940342129867,-0.1307553218114158,-0.22487567919055332,-0.13730498923431278
roc_20_50_100_w321,30,40,70,6682,0.4733612690811134,0.037837734655173566,-0.010960963137306101,-0.12130240114617508,-0.1805665256578777,-0.12082140216439381
roc_20_50_100_w321,30,40,80,4033,0.4842548970989338,0.057025350189800615,-0.00699923588068041,-0.13284721069632516,-0.19544728608284018,-0.1273502814792932
roc_20_50_100_w321,30,40,90,1739,0.5589419206440484,0.11764230554823778,0.03547260761720228,-0.13160928710051645,-0.21789834827620352,-0.1323627978663713
roc_20_50_100_w321,40,20,70,4220,0.4815165876777251,0.053354678051122484,-0.007851093785419705,-0.12288186082776725,-0.19274204638628473,-0.12722528913532583
roc_20_50_100_w321,40,20,80,2705,0.4909426987060998,0.07685424354537666,-0.0022699417482037743,-0.13477692162178484,-0.2067719969901921,-0.13224624813866617
roc_20_50_100_w321,40,20,90,1393,0.5599425699928212,0.13414696912900975,0.044207933212965456,-0.1333469123360694,-0.22707103114170188,-0.13830390629719694
roc_20_50_100_w321,40,30,70,6049,0.4724747892213589,0.04094405639523159,-0.011084483011877477,-0.12427202793327757,-0.18276155801022193,-0.12201573557437198
roc_20_50_100_w321,40,30,80,3810,0.47611548556430444,0.05704342800112401,-0.011390971760660451,-0.1377831535643129,-0.19927962355644757,-0.1297462509263662
roc_20_50_100_w321,40,30,90,1820,0.5554945054945055,0.11537101487001197,0.03564387753234288,-0.13042116627769895,-0.21888569323914112,-0.13332233873864055
roc_20_50_100_w321,40,40,70,7601,0.47059597421391924,0.034228157027075594,-0.011348815789679945,-0.12127018067081244,-0.17775239705755755,-0.11937298488160837
roc_20_50_100_w321,40,40,80,4838,0.47684993799090536,0.048836027569666644,-0.009894644914401063,-0.1319596703754544,-0.1919916075778779,-0.1255929286674115
roc_20_50_100_w321,40,40,90,2227,0.5473731477323754,0.10445435070798774,0.031885922399780164,-0.13118230445596613,-0.21330655680289481,-0.13064022521537885
roc_50_20_20_w1_1_1.3,10,20,70,2222,0.4954995499549955,0.07175727639003393,-0.0017852358174665905,-0.14497723291291692,-0.2166952690762632,-0.14515490991664562
roc_50_20_20_w1_1_1.3,10,20,80,1240,0.5145161290322581,0.09341899008986587,0.015508652818527313,-0.1539102247519898,-0.23481183222068305,-0.1542119378863744
roc_50_20_20_w1_1_1.3,10,20,90,516,0.5329457364341085,0.12145910057760807,0.030320927140182086,-0.17929495019102826,-0.2592692512694261,-0.1659770984405063
roc_50_20_20_w1_1_1.3,10,30,70,3717,0.49825127791229484,0.05706938974281598,0.0003653501673467341,-0.13069432812555443,-0.2020126434381127,-0.13509537302214672
roc_50_20_20_w1_1_1.3,10,30,80,2042,0.5102840352595495,0.0735684737082695,0.013133489791433695,-0.142019575950461,-0.22036869240640874,-0.1451207333057232
roc_50_20_20_w1_1_1.3,10,30,90,787,0.5387547649301143,0.10655869619773932,0.03380309194067865,-0.16782507296019789,-0.24955436032170986,-0.15630666842086793
roc_50_20_20_w1_1_1.3,10,40,70,5627,0.49209170072862984,0.04900888224952757,-0.002459131198251252,-0.12333005467220087,-0.19086069694777918,-0.1266391360874548
roc_50_20_20_w1_1_1.3,10,40,80,3016,0.5175729442970822,0.07379916673780125,0.014073430732841397,-0.1308555334808252,-0.20898037704150282,-0.1359533149334374
roc_50_20_20_w1_1_1.3,10,40,90,1132,0.5530035335689046,0.11062113183914032,0.03848437006578109,-0.14833048401027482,-0.23761745932992182,-0.14586834406986054
roc_50_20_20_w1_1_1.3,20,20,70,4499,0.495887975105579,0.05564605016824727,-0.0008728806837227099,-0.12849176365998585,-0.1967598090466987,-0.13108562891593192
roc_50_20_20_w1_1_1.3,20,20,80,2886,0.5131670131670132,0.07674169177421505,0.010423561860373853,-0.13134946209124865,-0.2105784104855491,-0.13826355843777097
roc_50_20_20_w1_1_1.3,20,20,90,1407,0.5444207533759773,0.10696500675796965,0.0331109871746591,-0.14497131523687098,-0.23295259295348383,-0.14561901385901904
roc_50_20_20_w1_1_1.3,20,30,70,6442,0.4886681154920832,0.043452419873651574,-0.0045757755209300255,-0.12248840495545527,-0.1876103069880294,-0.12492179454011207
roc_50_20_20_w1_1_1.3,20,30,80,4071,0.5099484156226971,0.06451935164752412,0.0072711444705620965,-0.12302089050269788,-0.20125365031444337,-0.13196855358234794
roc_50_20_20_w1_1_1.3,20,30,90,1863,0.537842190016103,0.09512910821894198,0.028594979368063544,-0.14088604174552793,-0.22669810428322204,-0.14122266050038693
roc_50_20_20_w1_1_1.3,20,40,70,8483,0.48426264293292465,0.037288599297866896,-0.005988394578619605,-0.11898997238892228,-0.18072020960596874,-0.12022668470647938
roc_50_20_20_w1_1_1.3,20,40,80,5406,0.5005549389567148,0.05548971223390829,0.0017151217927739992,-0.12483000594733223,-0.19415331189288224,-0.12755504468087642
roc_50_20_20_w1_1_1.3,20,40,90,2400,0.5304166666666666,0.08620215437182255,0.021622137321478663,-0.1401089502746699,-0.22031935909205358,-0.13796379774630083
roc_50_20_20_w1_1_1.3,30,20,70,5859,0.49513568868407576,0.0496723946501325,-0.0011992130806439683,-0.12572429398388213,-0.19028070294093336,-0.12611469957764757
roc_50_20_20_w1_1_1.3,30,20,80,3921,0.5085437388421321,0.06820065789167513,0.008562133621869306,-0.1265533165543142,-0.20319688788782977,-0.132679284966467
roc_50_20_20_w1_1_1.3,30,20,90,1939,0.5440948942753997,0.0999357973498598,0.030242061916073704,-0.1395612890197417,-0.22498459943397858,-0.14073923725587886
roc_50_20_20_w1_1_1.3,30,30,70,7940,0.4889168765743073,0.03971376901317516,-0.004121411889133952,-0.11909911489082681,-0.18229392207148193,-0.1209127021049336
roc_50_20_20_w1_1_1.3,30,30,80,5258,0.498288322556105,0.05579694955122142,0.0009411767287779149,-0.12364430136385371,-0.19616697283268061,-0.12846833599667415
roc_50_20_20_w1_1_1.3,30,30,90,2537,0.525817895151754,0.08535077171693962,0.016248221285968922,-0.13668348541778497,-0.21893155180934895,-0.13762794417858884
roc_50_20_20_w1_1_1.3,30,40,70,9831,0.4848947207812023,0.03411304629297749,-0.005611024051630054,-0.11752187897683275,-0.17766531838935876,-0.11850936348042637
roc_50_20_20_w1_1_1.3,30,40,80,6615,0.4879818594104308,0.046499553914812225,-0.004210230778946666,-0.1236462753832559,-0.19067721290418882,-0.12529150068382272
roc_50_20_20_w1_1_1.3,30,40,90,3116,0.5208600770218228,0.07670537125978634,0.014469459336252877,-0.13500804334077549,-0.21459282909671498,-0.1346967941552742
roc_50_20_20_w1_1_1.3,40,20,70,7173,0.4884985361773317,0.04277296312124907,-0.004103255115989635,-0.12248979142414129,-0.18508671913353952,-0.1229720102237388
roc_50_20_20_w1_1_1.3,40,20,80,4985,0.4954864593781344,0.059159067865809815,-0.0005035131902006995,-0.12648938237105045,-0.19762104568003994,-0.12927077354131017
roc_50_20_20_w1_1_1.3,40,20,90,2571,0.5328665888759238,0.09238716629662905,0.027170091741599345,-0.1349214132002734,-0.21880897384919096,-0.13694804334439767
roc_50_20_20_w1_1_1.3,40,30,70,9259,0.4851495841883573,0.035919278857185294,-0.005845405259606751,-0.11905650063447215,-0.17913021802774376,-0.11904176543578555
roc_50_20_20_w1_1_1.3,40,30,80,6390,0.484037558685446,0.0473816155879899,-0.006412166336754899,-0.12561467474080423,-0.19243142215104092,-0.12655151309410498
roc_50_20_20_w1_1_1.3,40,30,90,3195,0.514866979655712,0.07587953126250943,0.01241387364755453,-0.14000499141369205,-0.2159760206175987,-0.1363839510370768
roc_50_20_20_w1_1_1.3,40,40,70,10895,0.48297384121156495,0.03215470458170595,-0.0061678048665882446,-0.11802515785482917,-0.17581848312447318,-0.11742121691390853
roc_50_20_20_w1_1_1.3,40,40,80,7664,0.4780793319415449,0.040520283518645936,-0.009032975448523106,-0.12595483481699216,-0.18864805965301323,-0.12449145295738069
roc_50_20_20_w1_1_1.3,40,40,90,3759,0.5107741420590582,0.06866912278407816,0.008534713974955421,-0.13915024568717144,-0.21180845765367998,-0.13406386860290892
roc_10_20_50_w123,10,20,70,1508,0.5238726790450928,0.08912299980912201,0.019155910695854206,-0.1391308954606899,-0.2198020091613021,-0.14363056179860065
roc_10_20_50_w123,10,20,80,849,0.5382803297997645,0.11126270042234514,0.036904510586554085,-0.14336012062992712,-0.2390933006904646,-0.1511075967004857
roc_10_20_50_w123,10,20,90,359,0.5571030640668524,0.15510042132348179,0.04770071757640437,-0.1721673804658847,-0.27017819527583165,-0.16630088777458102
roc_10_20_50_w123,10,30,70,2720,0.5136029411764705,0.07025318504470601,0.01314517928427672,-0.13183055596725446,-0.20300611626016413,-0.13403250809875186
roc_10_20_50_w123,10,30,80,1451,0.5286009648518263,0.0920572774794252,0.022614777830009425,-0.1344930590178952,-0.22229189349317147,-0.14251534640451624
roc_10_20_50_w123,10,30,90,558,0.5448028673835126,0.13591798774120467,0.0353200963835284,-0.16718315416415344,-0.2550067177673067,-0.1592441450984353
roc_10_20_50_w123,10,40,70,4272,0.4967228464419476,0.05677453501880431,0.0002667599913033225,-0.1250225637849962,-0.19365263458123985,-0.12752605982076512
roc_10_20_50_w123,10,40,80,2184,0.5238095238095238,0.08301352304111656,0.02077021314334737,-0.12816995692114852,-0.21140186018543317,-0.1354230095544948
roc_10_20_50_w123,10,40,90,806,0.5583126550868487,0.11922733371587542,0.042130492903864836,-0.15143061854246234,-0.24297820182263152,-0.15059889875980442
roc_10_20_50_w123,20,20,70,3077,0.5069873253168671,0.07091447521630174,0.00818562708083237,-0.12852926861801844,-0.20199664289215288,-0.1332241285155629
roc_10_20_50_w123,20,20,80,1922,0.5359001040582726,0.10285774326318378,0.023686928158205278,-0.1261903677967242,-0.21552908228264228,-0.13671935006396477
roc_10_20_50_w123,20,20,90,948,0.5580168776371308,0.1300926069968188,0.04385432269234224,-0.14323251784144259,-0.23891572763705204,-0.14804723162761343
roc_10_20_50_w123,20,30,70,4802,0.49854227405247814,0.05454353937061158,0.0007997688764653788,-0.12329821604157898,-0.18997634014428516,-0.12613886148486983
roc_10_20_50_w123,20,30,80,2880,0.5163194444444444,0.07864214069302299,0.011707850953454946,-0.13018958145593362,-0.20588060675367087,-0.1327934387343341
roc_10_20_50_w123,20,30,90,1316,0.5493920972644377,0.11111781818670424,0.03266843279942733,-0.14270401483771528,-0.2331742536735644,-0.14528127372195904
roc_10_20_50_w123,20,40,70,6695,0.4843913368185213,0.04406601941890191,-0.004529997270844355,-0.12163930636070142,-0.18405963390117772,-0.12231224008643832
roc_10_20_50_w123,20,40,80,3974,0.501761449421238,0.06460383906082619,0.0033854039868261854,-0.12853218334474606,-0.19828760326433098,-0.1285260612995499
roc_10_20_50_w123,20,40,90,1724,0.5348027842227379,0.0944636288206834,0.0236619167666412,-0.14313302211444068,-0.22646266703492446,-0.1422768589021317
roc_10_20_50_w123,30,20,70,4156,0.496390760346487,0.05602156414177278,2.991645265693066e-05,-0.12721546013074828,-0.19564304532716686,-0.12919694947218077
roc_10_20_50_w123,30,20,80,2741,0.5129514775629332,0.07964259581253087,0.011277536780436304,-0.12835772246604799,-0.20892472044116206,-0.13371577572093118
roc_10_20_50_w123,30,20,90,1381,0.5496017378711079,0.11802312246201557,0.03397874709880683,-0.1381197099517177,-0.2294611433903492,-0.14380344775113799
roc_10_20_50_w123,30,30,70,6121,0.49272994608724063,0.04670756252631186,-0.0017488621733486864,-0.12141878637766063,-0.1848998080624603,-0.12233021818874977
roc_10_20_50_w123,30,30,80,3919,0.5021689206430212,0.0646522499877879,0.003655076340835617,-0.12811813238715886,-0.19969395838236215,-0.1292852207305446
roc_10_20_50_w123,30,30,90,1843,0.5371676614215952,0.10208553213930675,0.02468859370994947,-0.13945050195010045,-0.2235713366872999,-0.14058887876900586
roc_10_20_50_w123,30,40,70,8014,0.48502620414275016,0.0389952492426862,-0.004112998741770069,-0.1200264893861156,-0.17985536305472563,-0.11970792024721613
roc_10_20_50_w123,30,40,80,5104,0.48844043887147337,0.05168450258883668,-0.0035124521595535363,-0.12838489986427593,-0.194389413323536,-0.12676514765068617
roc_10_20_50_w123,30,40,90,2311,0.5322371267849416,0.08805105102971035,0.019047454380996975,-0.1369430310562663,-0.21839497508800354,-0.13748964728109397
roc_10_20_50_w123,40,20,70,5249,0.49247475709658983,0.04885690160516052,-0.0016971106444590989,-0.12460770988795522,-0.18897814892178105,-0.12459219885149264
roc_10_20_50_w123,40,20,80,3661,0.491395793499044,0.06349583771128077,-0.0026297427815895613,-0.12919299805659012,-0.20295332767231344,-0.1315186537280954
roc_10_20_50_w123,40,20,90,1893,0.5435816164817749,0.1040543963822692,0.02915872164746347,-0.13518130362177966,-0.2235369463134599,-0.1402048994945633
roc_10_20_50_w123,40,30,70,7255,0.49097174362508617,0.042719981868255284,-0.0023372156041050474,-0.1203815776919952,-0.18100564483068524,-0.11979988903119007
roc_10_20_50_w123,40,30,80,4932,0.4845904298459043,0.05350698891438615,-0.006165829960484703,-0.12961564856112875,-0.1959392151368058,-0.12809822784844757
roc_10_20_50_w123,40,30,90,2440,0.5262295081967213,0.08913237813278234,0.01951720455661632,-0.13925801885884104,-0.21838121869546623,-0.13794540688664148
roc_10_20_50_w123,40,40,70,9012,0.48457612072791834,0.03636999142823024,-0.004312346130758593,-0.11886987313782571,-0.1769419539564385,-0.11776990667176536
roc_10_20_50_w123,40,40,80,6051,0.4800859362088911,0.046030220736921076,-0.008281988333931234,-0.12898642167585467,-0.19140723416654604,-0.12544233317975537
roc_10_20_50_w123,40,40,90,2940,0.523469387755102,0.07866666637864995,0.015475213433693069,-0.13724849410601675,-0.21378682636209104,-0.13535673399532702
roc_5_20_60_w111,10,20,70,2231,0.5064993276557598,0.08459920035271905,0.006640764888258377,-0.14147415539772593,-0.21943695949234876,-0.14447125034592423
roc_5_20_60_w111,10,20,80,1270,0.5362204724409448,0.10711422633589618,0.023897592348285035,-0.15103585689261895,-0.2356931381601733,-0.15307644162187206
roc_5_20_60_w111,10,20,90,557,0.5816876122082585,0.1776179677663942,0.06737645180452395,-0.11446619097378341,-0.25479637893415663,-0.15097676144278552
roc_5_20_60_w111,10,30,70,3834,0.49426186750130413,0.06729199712121801,-0.0012391504953297439,-0.13305695978872467,-0.2040871751780195,-0.1349074200244302
roc_5_20_60_w111,10,30,80,2079,0.5204425204425205,0.08955933037707504,0.016248221285968922,-0.13668348541778497,-0.2206700968524799,-0.14335134994325954
roc_5_20_60_w111,10,30,90,843,0.5563463819691578,0.14282612587162,0.042787824926035556,-0.1347286571259324,-0.24962967687745688,-0.1541817880129236
roc_5_20_60_w111,10,40,70,5778,0.48598130841121495,0.052638262115997134,-0.004572790632130785,-0.12831899420519668,-0.19326593051612248,-0.12851252221044862
roc_5_20_60_w111,10,40,80,2993,0.5131974607417307,0.07654315256184839,0.01241487320340151,-0.13564712194048023,-0.2108129093347362,-0.13710677941845031
roc_5_20_60_w111,10,40,90,1137,0.5620052770448549,0.1359395070051297,0.04148848023906537,-0.12561604054288378,-0.23881821666890732,-0.1468355459935512
roc_5_20_60_w111,20,20,70,4229,0.4965712934499882,0.06628452218518392,0.0001862011401789765,-0.13429263830893434,-0.20422996083914655,-0.1355494747064325
roc_5_20_60_w111,20,20,80,2681,0.5244311823946288,0.09400864131585594,0.017668002031237418,-0.1362548811292208,-0.21870141805119173,-0.1415231005805055
roc_5_20_60_w111,20,20,90,1275,0.5827450980392157,0.15255562748699847,0.061588720564635935,-0.11486886419561837,-0.23575607885351904,-0.14037439001842172
roc_5_20_60_w111,20,30,70,6441,0.4913833255705636,0.05369582222528719,-0.002355346572387118,-0.1241417207033172,-0.19061731682826027,-0.126921303100312
roc_5_20_60_w111,20,30,80,3904,0.5092213114754098,0.0768790780089683,0.009631851775428468,-0.1304374850551477,-0.20637221866340774,-0.13420979339599792
roc_5_20_60_w111,20,30,90,1783,0.5608524957936063,0.12354536846636517,0.041115825630838154,-0.12676241246182202,-0.230755902566685,-0.1408887920637778
roc_5_20_60_w111,20,40,70,8563,0.4784538129160341,0.041267776017903365,-0.008002715071031785,-0.12164605196051059,-0.18361877185552172,-0.12278045534664253
roc_5_20_60_w111,20,40,80,5178,0.49613750482811897,0.0604530222372416,-0.0001648505760053487,-0.1291359954071222,-0.19818726207282458,-0.12960390848008213
roc_5_20_60_w111,20,40,90,2241,0.5515394912985274,0.11239745149532346,0.036742437536327444,-0.12871656987155156,-0.22265617839063911,-0.13655047856344013
roc_5_20_60_w111,30,20,70,5539,0.49539628091713306,0.058758268518039045,-0.0003795481199573292,-0.12665411300754992,-0.1962361913620105,-0.12971690989058798
roc_5_20_60_w111,30,20,80,3616,0.5221238938053098,0.08369493252928731,0.01489415824607887,-0.1266313275916533,-0.2088739301931713,-0.1341145152898073
roc_5_20_60_w111,30,20,90,1807,0.5733259546209186,0.1365728063656798,0.05365218503506486,-0.11779316959726374,-0.22738864782584164,-0.1357421424497056
roc_5_20_60_w111,30,30,70,7932,0.48890569843671206,0.047028904914184,-0.003470864152878117,-0.12168235795071997,-0.18580695961789104,-0.12357279952194426
roc_5_20_60_w111,30,30,80,5056,0.5035601265822784,0.06767647867896501,0.005362585641530526,-0.1261735187512796,-0.1989674481761901,-0.1284201877964628
roc_5_20_60_w111,30,30,90,2396,0.5596828046744574,0.11790383275219023,0.04124130005497939,-0.12535976412539124,-0.2220456138039709,-0.13479408092230624
roc_5_20_60_w111,30,40,70,9957,0.4805664356733956,0.038138839736670926,-0.006379654862726958,-0.12010650540094542,-0.18048697564977903,-0.12034912017703915
roc_5_20_60_w111,30,40,80,6385,0.49397024275646045,0.05413732613939885,-0.0009610766905446821,-0.1268669624366097,-0.19379624360340064,-0.12574024775297676
roc_5_20_60_w111,30,40,90,2947,0.5503902273498473,0.1059424597789123,0.03405643269216263,-0.12553233454773477,-0.21509842850907154,-0.1320123245810136
roc_5_20_60_w111,40,20,70,6682,0.4901227177491769,0.052670315842698226,-0.0031409940073994225,-0.12471278829192572,-0.19178110953948024,-0.12679877491599179
roc_5_20_60_w111,40,20,80,4479,0.5072560839473097,0.07308936449054308,0.006656551263660493,-0.1288220613097224,-0.20469753558860465,-0.13136365963428154
roc_5_20_60_w111,40,20,90,2320,0.5642241379310344,0.12174317200986481,0.04455507726162772,-0.121160219189379,-0.22213450540929705,-0.13413691363421135
roc_5_20_60_w111,40,30,70,9111,0.48501810997695094,0.04248876031308505,-0.004639441066132954,-0.12196534727149919,-0.1831244555874556,-0.12175163132272528
roc_5_20_60_w111,40,30,80,6039,0.496274217585693,0.0605816207091845,0.000736553321699196,-0.1288220613097224,-0.19629905143547907,-0.12659254673343417
roc_5_20_60_w111,40,30,90,2986,0.5525787006028131,0.10718006875252813,0.037041597985508656,-0.126059311072753,-0.21753671524510046,-0.13308251321698603
roc_5_20_60_w111,40,40,70,10945,0.47702147099132025,0.034695060475439014,-0.007742543568937776,-0.120263031778441,-0.17883389864221272,-0.11933784434139838
roc_5_20_60_w111,40,40,80,7337,0.49080005451819547,0.04971169682802532,-0.0023057420930135963,-0.12891611160059446,-0.1916942272138211,-0.12441091123848887
roc_5_20_60_w111,40,40,90,3577,0.5420743639921722,0.09589983218709389,0.028582156820579185,-0.12835700916258425,-0.21204018337057656,-0.130553957730382
roc_20_60_120_w111,10,20,70,469,0.5863539445628998,0.16958796154024555,0.06752744104158392,-0.1263022488086759,-0.22764886096076825,-0.13763013932303442
roc_20_60_120_w111,10,20,80,222,0.5540540540540541,0.14726672011032466,0.04153575531246978,-0.12984601063506163,-0.24679627570627272,-0.15099491710846574
roc_20_60_120_w111,10,20,90,87,0.5977011494252874,0.21342430457656855,0.07490126534937191,-0.12564181412163294,-0.2736236994935598,-0.15038833806576155
roc_20_60_120_w111,10,30,70,935,0.5497326203208556,0.12440858712559892,0.03634702357543096,-0.13668348541778497,-0.21564353143094153,-0.13832043392168902
roc_20_60_120_w111,10,30,80,403,0.5483870967741935,0.15182373453252374,0.04027251759178618,-0.1303590046482957,-0.23719050115824183,-0.14792442584039175
roc_20_60_120_w111,10,30,90,132,0.6287878787878788,0.3079616249165703,0.10958178135848151,-0.09267216076321891,-0.2640129473215906,-0.13971284076225032
roc_20_60_120_w111,10,40,70,1679,0.5074449076831448,0.08563219409977929,0.008352746881063577,-0.13384490719742922,-0.2043833453432555,-0.13246122880988428
roc_20_60_120_w111,10,40,80,697,0.5308464849354376,0.12378121912778242,0.025934199115484002,-0.13419503609460584,-0.22805661609649033,-0.14200654381080435
roc_20_60_120_w111,10,40,90,231,0.6277056277056277,0.22732840575742114,0.09676657782581444,-0.1242171666198601,-0.2532714128588139,-0.1413005408369416
roc_20_60_120_w111,20,20,70,1149,0.5517841601392516,0.12336707786419092,0.03987074814426106,-0.12602774791520138,-0.21136829486103764,-0.13179961091366957
roc_20_60_120_w111,20,20,80,645,0.5674418604651162,0.16050400670275564,0.05734855995598309,-0.12362186036615697,-0.226173766183876,-0.13997818234520323
roc_20_60_120_w111,20,20,90,262,0.6297709923664122,0.2294533579469714,0.09053837283016786,-0.1129642064342199,-0.24671985992019438,-0.13425882862165894
roc_20_60_120_w111,20,30,70,1929,0.512182477967859,0.0859255534019961,0.012364537863323755,-0.12840095474454338,-0.19913605741470047,-0.12884193502663605
roc_20_60_120_w111,20,30,80,1007,0.5372393247269116,0.12562899511290918,0.033218985764701,-0.12870973504069283,-0.21801847642246222,-0.1381848411447849
roc_20_60_120_w111,20,30,90,383,0.6161879895561357,0.202521576967793,0.07372041695409248,-0.12086690004710765,-0.2433001636576133,-0.13700650143439644
roc_20_60_120_w111,20,40,70,3045,0.48998357963875205,0.05749990147435201,-0.005435697875320722,-0.1294240642383461,-0.189597889703267,-0.12521758440562974
roc_20_60_120_w111,20,40,80,1526,0.5249017038007864,0.09730089117289524,0.01701603167426291,-0.1315080575483054,-0.20589435693354433,-0.1310866857568723
roc_20_60_120_w111,20,40,90,556,0.5881294964028777,0.14589563114532164,0.05895302681732795,-0.13543630044560137,-0.24022107174037471,-0.14255622962415365
roc_20_60_120_w111,30,20,70,1615,0.5318885448916408,0.10401949885736753,0.027375716971981823,-0.12534174480787316,-0.2038280574422096,-0.12797621192132289
roc_20_60_120_w111,30,20,80,970,0.5536082474226804,0.14317925919832974,0.04367856979801932,-0.12282274058699766,-0.2163944129589958,-0.13425250379654347
roc_20_60_120_w111,30,20,90,429,0.6013986013986014,0.1895607596828547,0.06524998410630545,-0.13538017821782816,-0.24598663974726453,-0.14256792274939828
roc_20_60_120_w111,30,30,70,2615,0.49674952198852773,0.06858925997257923,0.00017641328866335737,-0.129440120810796,-0.19273173239392496,-0.12506706716504465
roc_20_60_120_w111,30,30,80,1442,0.5360610263522885,0.11188521022818959,0.02754041504158855,-0.1268525439670077,-0.20769119154578886,-0.13141958271020066
roc_20_60_120_w111,30,30,90,584,0.5856164383561644,0.1840747782177723,0.06158594675401419,-0.1264199521182952,-0.23410879804982127,-0.13621146267162473
roc_20_60_120_w111,30,40,70,3854,0.4844317592112091,0.04809394297507935,-0.008070241786047427,-0.12893142804708801,-0.1853770739527022,-0.12266147995356926
roc_20_60_120_w111,30,40,80,2074,0.5178399228543876,0.08591951244597525,0.01349207321321777,-0.13007125410104722,-0.20022225650739997,-0.12857425556832924
roc_20_60_120_w111,30,40,90,807,0.5762081784386617,0.14313631250891684,0.050414833005507864,-0.13893493405107904,-0.23230894534435229,-0.13763424563163987
